DIST_NAME,AC_NAME,AC_TYPE,CAND_NAME,POSITION,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,TOTALVALIDVOTESPOLLED,TOTAL VOTES POLLED,TotalElectors,Criminal Case,Education,Total_Assets,Liabilities_P,Recontesting,National_party_candidate,Winner_corepathi,Winner_graduate_above,Winner_filed_ITR,Cand_corepathi,Cand_graduate_above,Cand_filed_ITR
Azamgarh,Nizamabad,GEN,RAJNET YADAV,7,M,GEN,41,IND,656,167478,303975,4,Post Graduate,69468,0,0,0,0,0,0,0,1,0
Azamgarh,Nizamabad,GEN,JAI JAI RAM,9,M,GEN,44,PMhP,651,167478,303975,0,Graduate Professional,13293653,52260,0,0,0,0,0,1,1,0
Azamgarh,Nizamabad,GEN,YATINJAY RAJ,10,M,GEN,27,NCP,538,167478,303975,0,12th Pass,5000,0,0,1,0,0,0,0,0,0
Azamgarh,Nizamabad,GEN,RAM NAYAN CHAUHAN,12,M,GEN,49,BMUP,406,167478,303975,0,10th Pass,2460000,0,0,0,0,0,0,0,0,0
Azamgarh,Nizamabad,GEN,JAI RAM SONKAR,13,M,GEN,49,IND,257,167478,303975,0,8th Pass,200000,0,0,0,0,0,0,0,0,1
Azamgarh,Nizamabad,GEN,RAMKESH,14,M,GEN,34,MAHAD,241,167478,303975,0,12th Pass,1026000,0,0,0,0,0,0,0,0,0
Azamgarh,Nizamabad,GEN,NALINIKANT,16,M,GEN,54,RsJnP,175,167478,303975,0,Post Graduate,2288925,200000,0,0,0,0,0,0,1,0
Azamgarh,Phoolpur Pawai,GEN,ARUN KUMAR YADAV,1,M,GEN,32,BJP,68435,178473,304955,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Azamgarh,Phoolpur Pawai,GEN,ABUL QAIS AZMI,2,M,GEN,34,BSP,61140,178473,304955,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Azamgarh,Phoolpur Pawai,GEN,SHYAM BAHADUR SINGH YADAV,3,M,GEN,44,SP,38099,178473,304955,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Azamgarh,Phoolpur Pawai,GEN,RAMSURAT,4,M,GEN,56,NINSHAD,4012,178473,304955,0,Literate,27000,0,0,0,0,0,0,0,0,0
Azamgarh,Phoolpur Pawai,GEN,RAMAGYA YADAV,6,M,GEN,54,CPI,1382,178473,304955,0,Graduate,2905000,60000,0,1,0,0,0,0,1,0
Azamgarh,Phoolpur Pawai,GEN,RAMSINGH YADAV,7,M,GEN,48,RLD,916,178473,304955,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Azamgarh,Phoolpur Pawai,GEN,NESAR AHAMAD,8,M,GEN,56,IND,692,178473,304955,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Azamgarh,Phoolpur Pawai,GEN,BHANUPRATAP YADAV,9,M,GEN,42,MAHAD,574,178473,304955,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Azamgarh,Phoolpur Pawai,GEN,ABUSHAD QURAISHI,10,M,GEN,50,IND,415,178473,304955,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Azamgarh,Phoolpur Pawai,GEN,REETA MAURYA,12,F,GEN,26,ASSP,316,178473,304955,0,Graduate,39100,0,0,0,0,0,0,0,1,0
Azamgarh,Phoolpur Pawai,GEN,MO. MAJKKIR,13,M,GEN,32,BMUP,251,178473,304955,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Azamgarh,Phoolpur Pawai,GEN,ACHCHELAL,14,M,GEN,49,IND,225,178473,304955,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Azamgarh,Didarganj,GEN,SUKHDEV RAJBHAR,1,M,GEN,74,BSP,62125,187419,341579,0,Graduate Professional,21104514,0,0,1,1,1,1,1,1,1
Azamgarh,Didarganj,GEN,ADIL SHAIKH,2,M,GEN,41,SP,58480,187419,341579,0,12th Pass,21528120,0,1,1,0,0,0,1,0,1
Azamgarh,Didarganj,GEN,KRISHNA MURARI,3,M,GEN,54,BJP,49979,187419,341579,0,Graduate Professional,24924985,4835275,0,1,0,0,0,1,1,1
Azamgarh,Didarganj,GEN,JASHWANT,5,M,GEN,54,MAHAD,2227,187419,341579,0,12th Pass,4650000,0,0,0,0,0,0,0,0,0
Azamgarh,Didarganj,GEN,KRISHNA KANT YADAV,9,M,GEN,35,AIFB,728,187419,341579,0,Graduate,743000,19200,0,0,0,0,0,0,1,0
Azamgarh,Didarganj,GEN,SHIVBACHAN,10,M,GEN,58,IND,684,187419,341579,0,Graduate,2226393,0,0,0,0,0,0,0,1,1
Azamgarh,Didarganj,GEN,SUKHNAYAN,11,M,SC,38,JSEP,537,187419,341579,0,10th Pass,1265000,0,0,0,0,0,0,0,0,0
Azamgarh,Didarganj,GEN,RIZVAN,12,M,GEN,32,BaSaPa,367,187419,341579,1,Literate,198000,0,0,0,0,0,0,0,0,0
Azamgarh,Didarganj,GEN,NARENDRA,13,M,GEN,49,LD,364,187419,341579,0,Post Graduate,120000,0,0,0,0,0,0,0,1,0
Azamgarh,Lalganj,SC,AZAD ARI MARDAN,1,M,SC,44,BSP,72715,203650,383486,0,Graduate Professional,79457007,0,0,1,1,1,1,1,1,1
Azamgarh,Lalganj,SC,DAROGA PRASAD SAROJ,2,M,SC,68,BJP,70488,203650,383486,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Azamgarh,Lalganj,SC,BECHAI SAROJ,3,M,SC,46,SP,54196,203650,383486,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Azamgarh,Lalganj,SC,UMA SHANKAR SONKAR,5,M,SC,32,MAHAD,1708,203650,383486,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Azamgarh,Lalganj,SC,RAM CHANDAR,6,M,SC,55,IND,864,203650,383486,4,5th Pass,2852000,45000,0,0,0,0,0,0,0,0
Azamgarh,Lalganj,SC,SUNITA BHARTI,8,F,SC,34,BMUP,530,203650,383486,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Azamgarh,Lalganj,SC,MANTRAJ,9,M,SC,44,NADEF,449,203650,383486,0,Graduate Professional,60000,0,0,0,0,0,0,0,1,0
Azamgarh,Mehnagar,SC,KALPNATH PASWAN,1,M,SC,70,SP,69037,202136,386952,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Azamgarh,Mehnagar,SC,MANJOO SAROJ,2,F,SC,35,SBSP,63625,202136,386952,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Azamgarh,Mehnagar,SC,VIDHYA CHAUDHARI,3,F,SC,62,BSP,60198,202136,386952,0,Post Graduate,14240481,1627357,0,1,0,0,0,1,1,0
Azamgarh,Mehnagar,SC,KARMVEER AZAD,5,M,SC,40,UPRP,1141,202136,386952,0,12th Pass,353500,0,0,0,0,0,0,0,0,0
Azamgarh,Mehnagar,SC,DULARE,6,M,SC,45,RLD,1076,202136,386952,0,Literate,72000,0,0,0,0,0,0,0,0,0
Azamgarh,Mehnagar,SC,RAM BRIKSH,7,M,SC,68,CPM,1040,202136,386952,1,12th Pass,744967,0,0,0,0,0,0,0,0,1
Azamgarh,Mehnagar,SC,RENU DEVI,8,F,SC,28,ASSP,923,202136,386952,0,12th Pass,238000,0,0,0,0,0,0,0,0,0
Azamgarh,Mehnagar,SC,PRAKASH CHANDRA,9,M,SC,36,BMUP,913,202136,386952,0,Graduate,147929430,40429688,0,0,1,1,1,1,1,1
Mau,Madhuban,GEN,DARA SINGH CHAUHAN,1,M,GEN,58,BJP,86238,214283,377976,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Mau,Madhuban,GEN,AMRESH CHAND,2,M,GEN,60,INC,56823,214283,377976,0,Post Graduate,2190611,0,0,1,0,0,0,0,1,1
Mau,Madhuban,GEN,UMESH PANDEY,3,M,GEN,46,BSP,54803,214283,377976,2,Graduate,42050000,11400000,1,1,0,0,0,1,1,1
Mau,Madhuban,GEN,RAMKUNWAR SINGH,4,M,GEN,61,CPI,2363,214283,377976,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Mau,Madhuban,GEN,BANSHRAJ,5,M,GEN,57,NINSHAD,2290,214283,377976,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Mau,Madhuban,GEN,RAJU SHARMA,6,M,GEN,36,MBCOI,1671,214283,377976,0,Not Given,90000,0,0,0,0,0,0,0,0,0
Mau,Madhuban,GEN,BHIRGUN,7,M,GEN,77,RLD,1299,214283,377976,0,Literate,1292118,0,0,0,0,0,0,0,0,0
Mau,Madhuban,GEN,VIJAYSHANKAR,8,M,SC,54,BMUP,1082,214283,377976,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Mau,Madhuban,GEN,PAHLAWAN,9,M,GEN,56,JANADIP,987,214283,377976,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Mau,Madhuban,GEN,RAMESH CHAND PANDEY,11,M,GEN,42,IND,751,214283,377976,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Mau,Madhuban,GEN,RAMPRAVESH,12,M,GEN,25,IND,725,214283,377976,0,Literate,1500000,0,0,0,0,0,0,0,0,0
Mau,Madhuban,GEN,KANHAIYA YADAV,14,M,GEN,58,LD,522,214283,377976,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Mau,Madhuban,GEN,SHRIKANT YADAV,15,M,GEN,36,IND,505,214283,377976,0,Post Graduate,4107234,0,0,0,0,0,0,0,1,1
Mau,Madhuban,GEN,ANAND KUMAR PANDEY,16,M,GEN,41,RsJnP,438,214283,377976,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Mau,Madhuban,GEN,CHANDRIKA PAL,17,M,GEN,36,RSPS,430,214283,377976,0,Graduate,260000,0,0,0,0,0,0,0,1,0
Mau,Madhuban,GEN,RAGHUBEER YADAV,18,M,GEN,38,NCP,386,214283,377976,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Mau,Madhuban,GEN,SURYA KUMAR,19,M,GEN,30,IND,370,214283,377976,0,10th Pass,985000,200000,0,0,0,0,0,0,0,0
Mau,Madhuban,GEN,DEVENDRA SINGH,20,M,GEN,38,SHS,357,214283,377976,2,10th Pass,25120000,0,0,0,1,0,1,1,0,1
Mau,Madhuban,GEN,ASHUTOSH KUMAR VISHVAKARMA,21,M,GEN,34,DNP,341,214283,377976,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Mau,Ghosi,GEN,FAGU CHAUHAN,1,M,GEN,69,BJP,88298,241719,410326,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Mau,Ghosi,GEN,ABBAS ANSARI,2,M,GEN,25,BSP,81295,241719,410326,0,12th Pass,44176635,0,0,1,0,0,0,1,0,1
Mau,Ghosi,GEN,SUDHAKAR,3,M,GEN,58,SP,59256,241719,410326,3,Post Graduate,8232261,38000,1,1,0,0,0,0,1,1
Mau,Ghosi,GEN,VIVEK RAI,4,M,GEN,26,CPI,2285,241719,410326,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Mau,Ghosi,GEN,YOGENDRA,5,M,GEN,49,IND,1894,241719,410326,0,Post Graduate,34068169,50000,0,0,0,0,0,1,1,0
Mau,Ghosi,GEN,SANJAY KUMAR YADAV,9,M,GEN,32,IND,1113,241719,410326,1,Graduate,8938017,4950000,0,0,0,0,0,0,1,1
Mau,Ghosi,GEN,MD. HUSAIN,11,M,GEN,41,IND,658,241719,410326,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Mau,Ghosi,GEN,CHAKLAL,12,M,GEN,55,ASP,635,241719,410326,0,Doctorate,248235,124235,0,0,0,0,0,0,1,0
Mau,Ghosi,GEN,DINANATH CHAUHAN,13,M,GEN,53,IND,293,241719,410326,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Mau,Ghosi,GEN,RAMPYARE CHAUHAN,14,M,GEN,55,BMUP,284,241719,410326,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Mau,Ghosi,GEN,DARBARI CHAUHAN,15,M,GEN,43,IND,249,241719,410326,0,10th Pass,46000,0,0,0,0,0,0,0,0,0
Mau,Muhammadabad- Gohna (SC),GEN,SHRIRAM SONKAR,1,M,SC,53,BJP,73493,211828,357208,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Mau,Muhammadabad- Gohna (SC),GEN,PRABHU RAM,5,M,SC,66,PMhP,1179,211828,357208,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Mau,Muhammadabad- Gohna (SC),GEN,SURYABHAN BHASKAR,6,M,SC,42,JANADIP,936,211828,357208,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Mau,Muhammadabad- Gohna (SC),GEN,FAUJDAR PRASAD,7,M,SC,63,BMUP,768,211828,357208,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Mau,Mau,GEN,MUKHTAR ANSHARI,1,M,GEN,57,BSP,96793,266081,442270,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Mau,Mau,GEN,MAHENDRA RAJBHAR,2,M,GEN,51,SBSP,88095,266081,442270,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Mau,Mau,GEN,ALTAF ANSARI,3,M,GEN,45,SP,72016,266081,442270,1,10th Pass,4532436,35000,0,1,0,0,0,0,0,1
Mau,Mau,GEN,RAM SOCH YADAV,5,M,GEN,60,CPI,1514,266081,442270,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Mau,Mau,GEN,MAHFUJURRAHMAN,6,M,GEN,43,PECP,1301,266081,442270,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Mau,Mau,GEN,RAM ASHISH,7,M,GEN,56,IND,934,266081,442270,0,Graduate,6445000,0,0,0,0,0,0,0,1,1
Mau,Mau,GEN,RAMESH SINGH,8,M,GEN,42,LOGAP,850,266081,442270,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Mau,Mau,GEN,HAISAMUDDIN,9,M,GEN,76,IND,757,266081,442270,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Mau,Mau,GEN,BASANT KUMAR,10,M,GEN,52,CPI(ML)(L),582,266081,442270,2,Graduate,1732000,0,0,0,0,0,0,0,1,0
Mau,Mau,GEN,LAKHAN,11,M,SC,48,BMUP,349,266081,442270,0,8th Pass,5590500,0,0,0,0,0,0,0,0,0
Mau,Mau,GEN,SHAH ALAM QURESHI,12,M,GEN,51,PMhP,332,266081,442270,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Mau,Mau,GEN,KAUSHLENDRA PRATAP SINGH,13,M,GEN,42,SHS,291,266081,442270,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Mau,Mau,GEN,PRAMOD,15,M,SC,45,JANADIP,213,266081,442270,0,Graduate,146508453,117000,0,0,0,0,0,1,1,1
Ballia,Belthara Road,SC,DHANANJAY KANNOUJIA,1,M,SC,34,BJP,77504,189885,332833,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ballia,Belthara Road,SC,GORAKH PASWAN,2,M,SC,54,SP,59185,189885,332833,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ballia,Belthara Road,SC,GHOORA RAM,3,M,SC,58,BSP,47297,189885,332833,2,Post Graduate,14572718,1264447,0,1,0,0,0,1,1,1
Ballia,Belthara Road,SC,DHEERENDRA KUMAR,5,M,SC,34,RLD,1031,189885,332833,0,12th Pass,255200,0,0,0,0,0,0,0,0,0
Ballia,Belthara Road,SC,SHIVKUMARI,6,F,SC,44,IND,750,189885,332833,0,Literate,24850040,736712,0,0,0,0,0,1,0,1
Ballia,Belthara Road,SC,BARAKHU RAM,8,M,SC,62,GGP,479,189885,332833,0,10th Pass,4078000,0,0,0,0,0,0,0,0,0
Ballia,Belthara Road,SC,BINDUMATI,9,F,SC,31,IND,477,189885,332833,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ballia,Belthara Road,SC,TARA DEVI,10,F,SC,45,PAJD,255,189885,332833,0,Not Given,30000,0,0,0,0,0,0,0,0,0
Ballia,Belthara Road,SC,SONI,11,F,SC,27,ManKP,233,189885,332833,0,10th Pass,365000,0,0,0,0,0,0,0,0,0
Ballia,Belthara Road,SC,RAM SHARIK ADVOCATE,12,M,SC,71,BMUP,229,189885,332833,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ballia,Belthara Road,SC,PANKAJ,13,M,SC,28,IND,223,189885,332833,0,Graduate,88015,0,0,0,0,0,0,0,1,0
Ballia,Belthara Road,SC,RAMLAL RAHI,15,M,SC,49,JANADIP,204,189885,332833,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ballia,Rasara,GEN,UMA SHANKER SINGH,1,M,GEN,46,BSP,92272,193193,335654,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ballia,Rasara,GEN,RAM IQBALL SINGH,2,M,GEN,57,BJP,58385,193193,335654,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ballia,Rasara,GEN,SANATAN PANDEY,3,M,GEN,58,SP,37006,193193,335654,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ballia,Rasara,GEN,RAM JANAM SINGH CHUHAN,5,M,GEN,64,NCP,1251,193193,335654,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ballia,Rasara,GEN,RAMASHRY,6,M,GEN,30,IND,690,193193,335654,0,10th Pass,1225005,0,0,0,0,0,0,0,0,1
Ballia,Rasara,GEN,ARUN KUMAR SINGH CHAUHAN,8,M,GEN,39,JANADIP,463,193193,335654,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ballia,Rasara,GEN,BANDHU,9,M,SC,42,BMUP,258,193193,335654,0,12th Pass,260000,0,0,0,0,0,0,0,0,0
Ballia,Rasara,GEN,AJAY KUMAR SHARMA,10,M,GEN,49,IND,254,193193,335654,0,Graduate Professional,1509408,0,0,0,0,0,0,0,1,1
Ballia,Rasara,GEN,GEETA,12,F,SC,40,ASP,230,193193,335654,0,Literate,130000,0,0,0,0,0,0,0,0,0
Ballia,Sikanderpur,GEN,SANJAY YADAV,1,M,GEN,37,BJP,69536,164623,286805,1,Graduate,17514373,0,0,1,1,1,1,1,1,1
Ballia,Sikanderpur,GEN,ZIAUDDIN RIZWI,2,M,GEN,51,SP,45988,164623,286805,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ballia,Sikanderpur,GEN,RAJNARAIN,3,M,GEN,46,BSP,34968,164623,286805,0,12th Pass,92751338,5596433,0,1,0,0,0,1,0,1
Ballia,Sikanderpur,GEN,ARVIND RAI,4,M,GEN,59,IND,2936,164623,286805,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ballia,Sikanderpur,GEN,SATYENDRA YADAV,5,M,GEN,27,JANADIP,2260,164623,286805,0,10th Pass,5129000,0,0,0,0,0,0,0,0,0
Ballia,Sikanderpur,GEN,MUNNA CHAUHAN,6,M,GEN,42,IND,2066,164623,286805,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ballia,Sikanderpur,GEN,SRI RAM CHAUDHARY,7,M,GEN,58,CPI(ML)(L),1365,164623,286805,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ballia,Sikanderpur,GEN,VINOD TIWARI,8,M,GEN,49,IND,1295,164623,286805,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ballia,Sikanderpur,GEN,BALWANT SINGH YADAV,10,M,GEN,44,IND,1058,164623,286805,0,Graduate Professional,1855910,0,0,0,0,0,0,0,1,0
Ballia,Sikanderpur,GEN,AJIT KUMAR PANDEY,11,M,GEN,32,RLD,1038,164623,286805,0,Graduate,454000,0,0,0,0,0,0,0,1,0
Ballia,Sikanderpur,GEN,MUSTAK,12,M,GEN,61,BMUP,983,164623,286805,0,Graduate,4480000,0,0,0,0,0,0,0,1,0
Ballia,Phephana,GEN,UPENDRA TIWARI,1,M,GEN,45,BJP,70588,178708,314893,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ballia,Phephana,GEN,AMBIKA CHOUDHARY,2,M,GEN,66,BSP,52691,178708,314893,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ballia,Phephana,GEN,SANGRAM SINGH YADAV,3,M,GEN,66,SP,50016,178708,314893,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ballia,Phephana,GEN,SAUDAGAR YADAV,5,M,GEN,54,RLD,1083,178708,314893,0,Graduate,169000,0,0,0,0,0,0,0,1,0
Ballia,Phephana,GEN,MATADEEN,6,M,GEN,59,JAM,628,178708,314893,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ballia,Phephana,GEN,RAJU SINGH,7,F,GEN,52,IND,500,178708,314893,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ballia,Phephana,GEN,USHA RAI,8,F,GEN,44,IND,406,178708,314893,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ballia,Phephana,GEN,AMRITA DEVI,9,F,GEN,29,IND,402,178708,314893,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ballia,Phephana,GEN,SATYANAND,10,M,GEN,33,BMUP,338,178708,314893,0,Graduate,30500,0,0,0,0,0,0,0,1,0
Ballia,Phephana,GEN,HARENDRA YADAV,11,M,GEN,48,VIP,277,178708,314893,1,12th Pass,1729567,0,0,0,0,0,0,0,0,0
Ballia,Ballia Nagar,GEN,ANAND,1,M,GEN,40,BJP,92889,186120,358157,2,Post Graduate,1081596,0,0,1,0,1,0,1,1,1
Ballia,Ballia Nagar,GEN,NARAD,3,M,GEN,53,BSP,31515,186120,358157,3,Post Graduate,93415146,0,1,1,0,0,0,1,1,1
Ballia,Ballia Nagar,GEN,ARVIND KUMAR GOND,6,M,ST,38,GGP,1047,186120,358157,0,Post Graduate,1556750,0,0,0,0,0,0,0,1,0
Ballia,Ballia Nagar,GEN,SHAILESH,7,M,GEN,45,CPM,878,186120,358157,0,Graduate Professional,6392576,0,0,0,0,0,0,0,1,0
Ballia,Ballia Nagar,GEN,MITHILESH KUMAR PANDEY,8,M,GEN,47,RLD,779,186120,358157,0,Graduate Professional,5455994,0,0,0,0,0,0,0,1,1
Ballia,Ballia Nagar,GEN,DR SYED SHUAIBUL ISLAM,9,M,GEN,36,IND,746,186120,358157,0,Graduate Professional,4735000,500000,0,0,0,0,0,0,1,1
Ballia,Ballia Nagar,GEN,RADHA KRISHN,11,M,GEN,45,IND,429,186120,358157,0,12th Pass,310000,0,0,0,0,0,0,0,0,0
Ballia,Ballia Nagar,GEN,SURENDRA PRASAD,12,M,ST,51,IND,378,186120,358157,0,12th Pass,20000,0,0,0,0,0,0,0,0,0
Ballia,Ballia Nagar,GEN,SUNITA DEVI,13,F,SC,40,BMUP,319,186120,358157,0,Literate,91000,0,0,0,0,0,0,0,0,0
Ballia,Ballia Nagar,GEN,LACHHUMAN,14,M,GEN,45,NAP,240,186120,358157,1,10th Pass,7041000,0,0,0,0,0,0,0,0,0
Ballia,Ballia Nagar,GEN,MADAN LAL VERMA,15,M,GEN,61,JANADIP,228,186120,358157,0,Post Graduate,2837000,0,0,0,0,0,0,0,1,0
Ballia,Bansdih,GEN,RAM GOVIND CHAUDHERI,1,M,GEN,70,SP,51201,209969,385426,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ballia,Bansdih,GEN,KETAKEE SINGH,2,F,GEN,33,IND,49514,209969,385426,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ballia,Bansdih,GEN,ARVIND RAJBHAR,3,M,GEN,28,SBSP,40234,209969,385426,1,Post Graduate,296343,0,0,0,0,0,0,0,1,0
Ballia,Bansdih,GEN,SHIVSHANKAR,4,M,GEN,65,BSP,38745,209969,385426,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Ballia,Bansdih,GEN,NIRAJ SINGH GUDU,5,M,GEN,42,LD,10315,209969,385426,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ballia,Bansdih,GEN,JAWAHIR,7,M,GEN,40,IND,2718,209969,385426,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ballia,Bansdih,GEN,PUNAM,8,F,GEN,35,IND,1684,209969,385426,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ballia,Bansdih,GEN,SANJAY KUMAR SINGH,9,M,GEN,35,BJKD,1244,209969,385426,1,Not Given,31541003,4575401,0,0,0,0,0,1,0,1
Ballia,Bansdih,GEN,RAMESH PANDEY (BABLU JI),10,M,GEN,34,RLD,1171,209969,385426,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ballia,Bansdih,GEN,CHHOOTTU PRASAD GUPTA,11,M,GEN,51,PSJP,1164,209969,385426,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ballia,Bansdih,GEN,PRAMOD PASWAN,13,M,SC,32,IND,770,209969,385426,0,8th Pass,170125,0,0,0,0,0,0,0,0,0
Ballia,Bansdih,GEN,JAIRAM,14,M,SC,43,IND,755,209969,385426,0,10th Pass,84000,0,0,0,0,0,0,0,1,1
Ballia,Bansdih,GEN,AMARJIT KUMAR SINGH,16,M,GEN,49,IND,710,209969,385426,0,Not Given,152387,0,0,0,0,0,0,0,0,0
Ballia,Bansdih,GEN,SANGRAM SINGH,19,M,GEN,46,IND,590,209969,385426,0,Graduate Professional,18260109,3700000,0,0,0,0,0,1,1,1
Ballia,Bairia,GEN,JAY PRAKASH ANCHAL,2,M,GEN,49,SP,47791,162106,342434,0,Post Graduate,16605825,1000000,1,1,0,0,0,1,1,1
Ballia,Bairia,GEN,JAVAHAR,3,M,GEN,51,BSP,27974,162106,342434,0,Post Graduate,8196568,2139615,0,1,0,0,0,0,1,1
Ballia,Bairia,GEN,ASHANI SINGH,4,F,GEN,32,IND,6122,162106,342434,0,Graduate,5865881,1500000,0,0,0,0,0,0,1,1
Ballia,Bairia,GEN,BARMESHWAR,7,M,GEN,67,RLD,934,162106,342434,0,Post Graduate,17592352,0,0,0,0,0,0,1,1,1
Ballia,Bairia,GEN,GOPAL,9,M,GEN,46,BMUP,820,162106,342434,0,10th Pass,40000,0,0,0,0,0,0,0,1,1
Ballia,Bairia,GEN,SUCHIT,11,M,ST,70,GGP,759,162106,342434,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Ballia,Bairia,GEN,VIKRAMADITYA,12,M,GEN,42,IND,657,162106,342434,0,12th Pass,605414,0,0,0,0,0,0,0,0,0
Ballia,Bairia,GEN,LALIT,14,M,GEN,54,IND,451,162106,342434,0,Graduate,3800000,0,0,0,0,0,0,0,1,1
Ballia,Bairia,GEN,BHARAT,16,M,GEN,40,PAJD,335,162106,342434,0,12th Pass,36500,0,0,0,0,0,0,0,0,0
Ballia,Bairia,GEN,ROHIT KUMAR SINGH,17,M,GEN,65,POOPEP,288,162106,342434,0,Graduate,3931826,0,0,0,0,0,0,0,1,0
Jaunpur,Badlapur,GEN,RAMESH CHANDRA MISHRA,1,M,GEN,39,BJP,60237,190673,312911,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Jaunpur,Badlapur,GEN,LALJI YADAVA,2,M,GEN,57,BSP,57865,190673,312911,2,Post Graduate,25767500,25000000,0,1,0,0,0,1,1,1
Jaunpur,Badlapur,GEN,OMPRAKASH &AMP;AMP;AMP;#39;BABA&AMP;AMP;AMP;#39; DUBEY,3,M,GEN,53,SP,46545,190673,312911,0,10th Pass,0,0,0,1,0,0,0,0,0,0
Jaunpur,Badlapur,GEN,SABHAPATI,4,M,GEN,44,NINSHAD,15565,190673,312911,11,12th Pass,4998953,0,0,0,0,0,0,0,0,0
Jaunpur,Badlapur,GEN,MRIGENDRA SINGH ALIAS SHIVBABA,5,M,GEN,30,RLD,3763,190673,312911,0,10th Pass,0,0,0,0,0,0,0,0,0,0
Jaunpur,Badlapur,GEN,PARITOSH,7,M,GEN,36,SHS,1078,190673,312911,0,Not Given,7102522,0,0,0,0,0,0,0,0,1
Jaunpur,Badlapur,GEN,SANTOSH KUMAR YADAV,8,M,GEN,36,IND,809,190673,312911,0,10th Pass,0,0,0,0,0,0,0,0,0,0
